timestamp, power.draw [W]
2026/02/22 02:16:27.762, 25.99 W
2026/02/22 02:16:28.762, 26.24 W
2026/02/22 02:16:29.763, 26.15 W
2026/02/22 02:16:30.763, 25.96 W
2026/02/22 02:16:31.763, 26.12 W
2026/02/22 02:16:32.763, 26.16 W
2026/02/22 02:16:33.763, 26.21 W
2026/02/22 02:16:34.763, 26.40 W
2026/02/22 02:16:35.763, 26.44 W
2026/02/22 02:16:36.764, 26.53 W
2026/02/22 02:16:37.764, 26.40 W
2026/02/22 02:16:38.764, 26.53 W
2026/02/22 02:16:39.764, 26.46 W
2026/02/22 02:16:40.764, 26.50 W
2026/02/22 02:16:41.764, 26.16 W
2026/02/22 02:16:42.764, 26.21 W
2026/02/22 02:16:43.765, 26.25 W
2026/02/22 02:16:44.765, 26.07 W
2026/02/22 02:16:45.765, 26.04 W
2026/02/22 02:16:46.765, 26.07 W
2026/02/22 02:16:47.765, 26.07 W
2026/02/22 02:16:48.765, 26.09 W
2026/02/22 02:16:49.765, 26.37 W
2026/02/22 02:16:50.766, 26.29 W
2026/02/22 02:16:51.766, 26.15 W
2026/02/22 02:16:52.766, 26.50 W
2026/02/22 02:16:53.766, 26.52 W
2026/02/22 02:16:54.766, 26.64 W
2026/02/22 02:16:55.766, 26.27 W
2026/02/22 02:16:56.766, 26.36 W
2026/02/22 02:16:57.766, 26.44 W
2026/02/22 02:16:58.767, 26.31 W
2026/02/22 02:16:59.767, 26.17 W
2026/02/22 02:17:00.767, 26.19 W
2026/02/22 02:17:01.767, 26.25 W
2026/02/22 02:17:02.767, 26.05 W
2026/02/22 02:17:03.767, 25.97 W
2026/02/22 02:17:04.768, 26.69 W
2026/02/22 02:17:05.768, 26.48 W
2026/02/22 02:17:06.768, 26.11 W
2026/02/22 02:17:07.768, 26.37 W
2026/02/22 02:17:08.768, 26.33 W
2026/02/22 02:17:09.768, 26.43 W
2026/02/22 02:17:10.768, 26.43 W
2026/02/22 02:17:11.768, 26.58 W
2026/02/22 02:17:12.769, 26.68 W
2026/02/22 02:17:13.769, 26.41 W
2026/02/22 02:17:14.769, 26.41 W
2026/02/22 02:17:15.769, 26.66 W
2026/02/22 02:17:16.769, 26.52 W
2026/02/22 02:17:17.769, 26.36 W
2026/02/22 02:17:18.769, 26.39 W
2026/02/22 02:17:19.770, 26.91 W
2026/02/22 02:17:20.770, 26.83 W
2026/02/22 02:17:21.770, 26.78 W
2026/02/22 02:17:22.770, 26.76 W
2026/02/22 02:17:23.770, 26.51 W
2026/02/22 02:17:24.770, 27.00 W
2026/02/22 02:17:25.770, 26.86 W
2026/02/22 02:17:26.771, 26.54 W
2026/02/22 02:17:27.771, 26.53 W
2026/02/22 02:17:28.771, 26.57 W
2026/02/22 02:17:29.771, 26.39 W
2026/02/22 02:17:30.771, 26.06 W
2026/02/22 02:17:31.771, 26.16 W
2026/02/22 02:17:32.771, 26.90 W
2026/02/22 02:17:33.771, 26.61 W
2026/02/22 02:17:34.772, 26.43 W
2026/02/22 02:17:35.772, 26.06 W
2026/02/22 02:17:36.772, 26.25 W
2026/02/22 02:17:37.772, 26.48 W
2026/02/22 02:17:38.772, 26.37 W
2026/02/22 02:17:39.772, 26.28 W
2026/02/22 02:17:40.772, 26.34 W
2026/02/22 02:17:41.772, 26.31 W
2026/02/22 02:17:42.773, 26.13 W
2026/02/22 02:17:43.773, 26.29 W
2026/02/22 02:17:44.773, 26.33 W
2026/02/22 02:17:45.773, 26.31 W
2026/02/22 02:17:46.773, 26.30 W
2026/02/22 02:17:47.773, 26.49 W
2026/02/22 02:17:48.773, 26.44 W
2026/02/22 02:17:49.774, 26.32 W
2026/02/22 02:17:50.774, 26.64 W
2026/02/22 02:17:51.774, 26.85 W
2026/02/22 02:17:52.774, 26.10 W
2026/02/22 02:17:53.774, 26.18 W
2026/02/22 02:17:54.774, 26.15 W
2026/02/22 02:17:55.774, 26.17 W
2026/02/22 02:17:56.775, 25.76 W
2026/02/22 02:17:57.775, 26.13 W
2026/02/22 02:17:58.775, 26.07 W
2026/02/22 02:17:59.775, 25.93 W
2026/02/22 02:18:00.775, 26.00 W
2026/02/22 02:18:01.775, 26.33 W
2026/02/22 02:18:02.775, 26.27 W
2026/02/22 02:18:03.776, 26.55 W
2026/02/22 02:18:04.776, 26.31 W
2026/02/22 02:18:05.776, 26.57 W
2026/02/22 02:18:06.776, 26.42 W
2026/02/22 02:18:07.776, 26.61 W
2026/02/22 02:18:08.776, 26.58 W
2026/02/22 02:18:09.776, 26.63 W
2026/02/22 02:18:10.777, 26.71 W
2026/02/22 02:18:11.777, 26.66 W
2026/02/22 02:18:12.777, 27.04 W
2026/02/22 02:18:13.777, 26.93 W
2026/02/22 02:18:14.777, 26.76 W
2026/02/22 02:18:15.777, 26.57 W
2026/02/22 02:18:16.777, 26.62 W
2026/02/22 02:18:17.777, 26.58 W
2026/02/22 02:18:18.778, 26.38 W
2026/02/22 02:18:19.778, 26.23 W
2026/02/22 02:18:20.778, 26.53 W
2026/02/22 02:18:21.778, 26.57 W
2026/02/22 02:18:22.778, 27.04 W
2026/02/22 02:18:23.778, 27.09 W
2026/02/22 02:18:24.779, 26.67 W
2026/02/22 02:18:25.779, 26.85 W
2026/02/22 02:18:26.779, 26.66 W
2026/02/22 02:18:27.779, 26.86 W
2026/02/22 02:18:28.779, 27.03 W
2026/02/22 02:18:29.779, 27.12 W
2026/02/22 02:18:30.779, 26.94 W
2026/02/22 02:18:31.780, 27.27 W
2026/02/22 02:18:32.780, 27.27 W
2026/02/22 02:18:33.780, 27.23 W
2026/02/22 02:18:34.780, 27.02 W
2026/02/22 02:18:35.780, 26.94 W
2026/02/22 02:18:36.780, 26.84 W
2026/02/22 02:18:37.780, 26.43 W
2026/02/22 02:18:38.781, 26.70 W
2026/02/22 02:18:39.781, 26.82 W
2026/02/22 02:18:40.781, 26.39 W
2026/02/22 02:18:41.781, 26.38 W
2026/02/22 02:18:42.781, 26.76 W
2026/02/22 02:18:43.781, 26.62 W
2026/02/22 02:18:44.781, 26.35 W
2026/02/22 02:18:45.782, 26.42 W
2026/02/22 02:18:46.782, 26.39 W
2026/02/22 02:18:47.782, 26.74 W
2026/02/22 02:18:48.782, 26.78 W
2026/02/22 02:18:49.782, 26.64 W
2026/02/22 02:18:50.782, 26.68 W
2026/02/22 02:18:51.782, 26.43 W
2026/02/22 02:18:52.783, 26.59 W
2026/02/22 02:18:53.783, 26.67 W
2026/02/22 02:18:54.783, 26.98 W
2026/02/22 02:18:55.783, 27.05 W
2026/02/22 02:18:56.783, 27.25 W
2026/02/22 02:18:57.783, 27.21 W
2026/02/22 02:18:58.783, 27.10 W
2026/02/22 02:18:59.784, 27.17 W
2026/02/22 02:19:00.784, 27.10 W
2026/02/22 02:19:01.784, 27.07 W
2026/02/22 02:19:02.784, 26.80 W
2026/02/22 02:19:03.784, 26.83 W
2026/02/22 02:19:04.784, 26.78 W
2026/02/22 02:19:05.784, 26.49 W
2026/02/22 02:19:06.784, 26.24 W
2026/02/22 02:19:07.785, 26.49 W
2026/02/22 02:19:08.785, 26.73 W
2026/02/22 02:19:09.785, 26.73 W
2026/02/22 02:19:10.785, 26.60 W
2026/02/22 02:19:11.785, 26.78 W
2026/02/22 02:19:12.785, 26.72 W
2026/02/22 02:19:13.785, 26.96 W
2026/02/22 02:19:14.786, 27.03 W
2026/02/22 02:19:15.786, 27.16 W
2026/02/22 02:19:16.786, 27.03 W
2026/02/22 02:19:17.786, 26.93 W
2026/02/22 02:19:18.786, 26.82 W
2026/02/22 02:19:19.786, 26.35 W
2026/02/22 02:19:20.786, 26.91 W
2026/02/22 02:19:21.786, 26.97 W
2026/02/22 02:19:22.787, 27.00 W
2026/02/22 02:19:23.787, 26.89 W
2026/02/22 02:19:24.787, 26.72 W
2026/02/22 02:19:25.787, 26.71 W
2026/02/22 02:19:26.787, 26.79 W
2026/02/22 02:19:27.787, 26.65 W
2026/02/22 02:19:28.787, 26.38 W
2026/02/22 02:19:29.788, 26.52 W
2026/02/22 02:19:30.788, 26.66 W
2026/02/22 02:19:31.788, 26.27 W
2026/02/22 02:19:32.788, 26.84 W
2026/02/22 02:19:33.788, 26.69 W
2026/02/22 02:19:34.788, 26.72 W
2026/02/22 02:19:35.788, 26.77 W
2026/02/22 02:19:36.789, 26.81 W
2026/02/22 02:19:37.789, 26.82 W
2026/02/22 02:19:38.789, 26.72 W
2026/02/22 02:19:39.789, 26.71 W
2026/02/22 02:19:40.789, 26.72 W
2026/02/22 02:19:41.789, 26.69 W
2026/02/22 02:19:42.789, 26.74 W
2026/02/22 02:19:43.789, 26.52 W
2026/02/22 02:19:44.790, 26.38 W
2026/02/22 02:19:45.790, 26.49 W
2026/02/22 02:19:46.790, 26.40 W
2026/02/22 02:19:47.790, 26.43 W
2026/02/22 02:19:48.790, 26.43 W
2026/02/22 02:19:49.790, 26.54 W
2026/02/22 02:19:50.790, 26.54 W
2026/02/22 02:19:51.790, 26.58 W
2026/02/22 02:19:52.791, 26.52 W
2026/02/22 02:19:53.791, 26.56 W
2026/02/22 02:19:54.791, 26.42 W
2026/02/22 02:19:55.791, 26.34 W
2026/02/22 02:19:56.791, 26.65 W
2026/02/22 02:19:57.791, 26.66 W
2026/02/22 02:19:58.792, 26.39 W
2026/02/22 02:19:59.792, 26.33 W
2026/02/22 02:20:00.792, 26.44 W
2026/02/22 02:20:01.792, 26.44 W
2026/02/22 02:20:02.792, 26.42 W
2026/02/22 02:20:03.792, 26.72 W
2026/02/22 02:20:04.792, 26.62 W
2026/02/22 02:20:05.792, 26.45 W
2026/02/22 02:20:06.793, 26.40 W
2026/02/22 02:20:07.793, 26.30 W
2026/02/22 02:20:08.793, 26.66 W
2026/02/22 02:20:09.793, 26.52 W
2026/02/22 02:20:10.793, 26.39 W
2026/02/22 02:20:11.793, 26.34 W
2026/02/22 02:20:12.793, 26.32 W
2026/02/22 02:20:13.794, 26.38 W
2026/02/22 02:20:14.794, 25.94 W
2026/02/22 02:20:15.794, 26.25 W
2026/02/22 02:20:16.794, 26.35 W
2026/02/22 02:20:17.794, 26.43 W
2026/02/22 02:20:18.794, 26.78 W
2026/02/22 02:20:19.794, 26.43 W
2026/02/22 02:20:20.794, 26.57 W
2026/02/22 02:20:21.795, 26.69 W
2026/02/22 02:20:22.795, 26.53 W
2026/02/22 02:20:23.795, 26.13 W
2026/02/22 02:20:24.795, 26.13 W
2026/02/22 02:20:25.795, 26.33 W
2026/02/22 02:20:26.795, 26.62 W
2026/02/22 02:20:27.795, 26.77 W
2026/02/22 02:20:28.796, 26.76 W
2026/02/22 02:20:29.796, 26.34 W
2026/02/22 02:20:30.796, 26.88 W
2026/02/22 02:20:31.796, 26.85 W
2026/02/22 02:20:32.796, 26.82 W
2026/02/22 02:20:33.796, 26.84 W
2026/02/22 02:20:34.796, 26.87 W
2026/02/22 02:20:35.796, 26.76 W
2026/02/22 02:20:36.797, 26.56 W
2026/02/22 02:20:37.797, 26.51 W
2026/02/22 02:20:38.797, 26.61 W
2026/02/22 02:20:39.797, 26.47 W
2026/02/22 02:20:40.797, 26.60 W
2026/02/22 02:20:41.797, 26.65 W
2026/02/22 02:20:42.797, 26.61 W
2026/02/22 02:20:43.797, 26.66 W
2026/02/22 02:20:44.798, 26.67 W
2026/02/22 02:20:45.798, 26.76 W
2026/02/22 02:20:46.798, 26.92 W
2026/02/22 02:20:47.798, 27.07 W
2026/02/22 02:20:48.798, 26.76 W
2026/02/22 02:20:49.798, 26.79 W
2026/02/22 02:20:50.798, 26.92 W
2026/02/22 02:20:51.798, 26.77 W
2026/02/22 02:20:52.799, 26.88 W
2026/02/22 02:20:53.799, 26.77 W
2026/02/22 02:20:54.799, 26.74 W
2026/02/22 02:20:55.799, 26.94 W
2026/02/22 02:20:56.799, 26.76 W
2026/02/22 02:20:57.799, 26.74 W
2026/02/22 02:20:58.799, 26.93 W
2026/02/22 02:20:59.800, 27.19 W
2026/02/22 02:21:00.800, 27.19 W
2026/02/22 02:21:01.800, 27.09 W
2026/02/22 02:21:02.800, 26.89 W
2026/02/22 02:21:03.800, 26.86 W
2026/02/22 02:21:04.800, 26.86 W
2026/02/22 02:21:05.800, 26.91 W
2026/02/22 02:21:06.800, 26.94 W
2026/02/22 02:21:07.801, 27.19 W
2026/02/22 02:21:08.801, 27.11 W
2026/02/22 02:21:09.801, 27.12 W
2026/02/22 02:21:10.801, 26.84 W
2026/02/22 02:21:11.801, 26.89 W
2026/02/22 02:21:12.801, 26.79 W
2026/02/22 02:21:13.801, 26.71 W
2026/02/22 02:21:14.801, 26.92 W
2026/02/22 02:21:15.802, 27.25 W
2026/02/22 02:21:16.802, 26.74 W
2026/02/22 02:21:17.802, 26.82 W
2026/02/22 02:21:18.802, 26.73 W
2026/02/22 02:21:19.802, 26.68 W
2026/02/22 02:21:20.802, 26.62 W
2026/02/22 02:21:21.802, 26.81 W
2026/02/22 02:21:22.802, 26.66 W
2026/02/22 02:21:23.803, 26.61 W
2026/02/22 02:21:24.803, 26.75 W
2026/02/22 02:21:25.803, 27.07 W
2026/02/22 02:21:26.803, 27.06 W
2026/02/22 02:21:27.803, 27.06 W
2026/02/22 02:21:28.803, 26.92 W
2026/02/22 02:21:29.803, 26.88 W
2026/02/22 02:21:30.804, 27.11 W
2026/02/22 02:21:31.804, 27.06 W
2026/02/22 02:21:32.804, 27.24 W
2026/02/22 02:21:33.804, 26.75 W
2026/02/22 02:21:34.804, 26.88 W
2026/02/22 02:21:35.804, 27.31 W
2026/02/22 02:21:36.804, 27.04 W
2026/02/22 02:21:37.805, 26.69 W
2026/02/22 02:21:38.805, 26.91 W
2026/02/22 02:21:39.805, 27.15 W
2026/02/22 02:21:40.805, 27.27 W
2026/02/22 02:21:41.805, 27.51 W
2026/02/22 02:21:42.805, 27.54 W
2026/02/22 02:21:43.805, 27.43 W
2026/02/22 02:21:44.805, 26.75 W
2026/02/22 02:21:45.805, 26.97 W
2026/02/22 02:21:46.806, 27.13 W
2026/02/22 02:21:47.806, 26.97 W
2026/02/22 02:21:48.806, 26.92 W
2026/02/22 02:21:49.806, 26.84 W
2026/02/22 02:21:50.806, 26.74 W
2026/02/22 02:21:51.806, 26.85 W
2026/02/22 02:21:52.806, 26.76 W
2026/02/22 02:21:53.806, 26.50 W
2026/02/22 02:21:54.807, 26.46 W
2026/02/22 02:21:55.807, 26.54 W
2026/02/22 02:21:56.807, 26.71 W
2026/02/22 02:21:57.807, 26.48 W
2026/02/22 02:21:58.807, 26.78 W
2026/02/22 02:21:59.807, 27.01 W
2026/02/22 02:22:00.808, 26.88 W
2026/02/22 02:22:01.808, 26.58 W
2026/02/22 02:22:02.808, 26.52 W
2026/02/22 02:22:03.808, 26.37 W
2026/02/22 02:22:04.808, 26.52 W
2026/02/22 02:22:05.808, 27.16 W
2026/02/22 02:22:06.808, 26.96 W
2026/02/22 02:22:07.808, 26.61 W
2026/02/22 02:22:08.809, 26.69 W
2026/02/22 02:22:09.809, 26.53 W
2026/02/22 02:22:10.809, 26.78 W
2026/02/22 02:22:11.809, 26.75 W
2026/02/22 02:22:12.809, 26.82 W
2026/02/22 02:22:13.809, 26.43 W
2026/02/22 02:22:14.809, 26.60 W
2026/02/22 02:22:15.809, 26.26 W
2026/02/22 02:22:16.809, 26.42 W
2026/02/22 02:22:17.809, 26.58 W
2026/02/22 02:22:18.810, 26.33 W
2026/02/22 02:22:19.810, 26.33 W
2026/02/22 02:22:20.810, 26.50 W
2026/02/22 02:22:21.810, 26.35 W
2026/02/22 02:22:22.810, 25.97 W
2026/02/22 02:22:23.810, 26.29 W
2026/02/22 02:22:24.810, 26.46 W
2026/02/22 02:22:25.810, 26.22 W
2026/02/22 02:22:26.811, 26.11 W
2026/02/22 02:22:27.811, 26.29 W
2026/02/22 02:22:28.811, 26.28 W
2026/02/22 02:22:29.811, 26.46 W
2026/02/22 02:22:30.811, 26.56 W
2026/02/22 02:22:31.811, 26.52 W
2026/02/22 02:22:32.811, 26.53 W
2026/02/22 02:22:33.812, 26.65 W
2026/02/22 02:22:34.812, 26.76 W
2026/02/22 02:22:35.812, 26.50 W
2026/02/22 02:22:36.812, 26.27 W
2026/02/22 02:22:37.812, 26.34 W
2026/02/22 02:22:38.812, 26.41 W
2026/02/22 02:22:39.812, 26.33 W
2026/02/22 02:22:40.812, 26.42 W
2026/02/22 02:22:41.813, 26.51 W
2026/02/22 02:22:42.813, 26.52 W
2026/02/22 02:22:43.813, 26.64 W
2026/02/22 02:22:44.813, 26.80 W
2026/02/22 02:22:45.813, 26.58 W
2026/02/22 02:22:46.813, 26.72 W
2026/02/22 02:22:47.813, 26.66 W
2026/02/22 02:22:48.813, 26.59 W
2026/02/22 02:22:49.814, 26.35 W
2026/02/22 02:22:50.814, 26.20 W
2026/02/22 02:22:51.814, 25.89 W
2026/02/22 02:22:52.814, 25.88 W
2026/02/22 02:22:53.814, 25.92 W
2026/02/22 02:22:54.814, 25.99 W
2026/02/22 02:22:55.814, 26.13 W
2026/02/22 02:22:56.814, 25.90 W
2026/02/22 02:22:57.815, 26.03 W
2026/02/22 02:22:58.815, 26.17 W
2026/02/22 02:22:59.815, 26.27 W
2026/02/22 02:23:00.815, 26.61 W
2026/02/22 02:23:01.815, 26.71 W
2026/02/22 02:23:02.815, 26.81 W
2026/02/22 02:23:03.815, 26.66 W
2026/02/22 02:23:04.816, 26.57 W
2026/02/22 02:23:05.816, 26.64 W
2026/02/22 02:23:06.816, 26.54 W
2026/02/22 02:23:07.816, 26.89 W
2026/02/22 02:23:08.816, 27.09 W
2026/02/22 02:23:09.816, 27.06 W
2026/02/22 02:23:10.816, 26.90 W
2026/02/22 02:23:11.816, 27.02 W
2026/02/22 02:23:12.817, 26.96 W
2026/02/22 02:23:13.817, 26.79 W
2026/02/22 02:23:14.817, 26.79 W
2026/02/22 02:23:15.817, 26.78 W
2026/02/22 02:23:16.817, 26.82 W
2026/02/22 02:23:17.817, 27.05 W
2026/02/22 02:23:18.817, 27.05 W
2026/02/22 02:23:19.817, 26.75 W
2026/02/22 02:23:20.818, 26.76 W
2026/02/22 02:23:21.818, 26.93 W
2026/02/22 02:23:22.818, 26.75 W
2026/02/22 02:23:23.818, 26.93 W
2026/02/22 02:23:24.818, 26.95 W
2026/02/22 02:23:25.818, 26.82 W
2026/02/22 02:23:26.818, 26.62 W
2026/02/22 02:23:27.818, 27.03 W
2026/02/22 02:23:28.819, 27.06 W
2026/02/22 02:23:29.819, 27.25 W
2026/02/22 02:23:30.819, 27.13 W
2026/02/22 02:23:31.819, 27.10 W
2026/02/22 02:23:32.819, 27.05 W
2026/02/22 02:23:33.819, 27.09 W
2026/02/22 02:23:34.819, 27.24 W
2026/02/22 02:23:35.819, 27.00 W
2026/02/22 02:23:36.820, 27.01 W
2026/02/22 02:23:37.820, 26.65 W
2026/02/22 02:23:38.820, 26.92 W
2026/02/22 02:23:39.820, 26.78 W
2026/02/22 02:23:40.820, 26.71 W
2026/02/22 02:23:41.820, 26.80 W
2026/02/22 02:23:42.820, 26.90 W
2026/02/22 02:23:43.820, 26.84 W
2026/02/22 02:23:44.820, 26.79 W
2026/02/22 02:23:45.821, 26.83 W
2026/02/22 02:23:46.821, 26.43 W
2026/02/22 02:23:47.821, 26.47 W
2026/02/22 02:23:48.821, 26.27 W
2026/02/22 02:23:49.821, 26.46 W
2026/02/22 02:23:50.821, 26.86 W
2026/02/22 02:23:51.821, 26.82 W
2026/02/22 02:23:52.822, 26.78 W
2026/02/22 02:23:53.822, 26.40 W
2026/02/22 02:23:54.822, 26.47 W
2026/02/22 02:23:55.822, 26.31 W
2026/02/22 02:23:56.822, 26.62 W
2026/02/22 02:23:57.822, 26.30 W
2026/02/22 02:23:58.822, 26.45 W
2026/02/22 02:23:59.822, 26.77 W
2026/02/22 02:24:00.823, 26.77 W
2026/02/22 02:24:01.823, 26.70 W
2026/02/22 02:24:02.823, 26.44 W
2026/02/22 02:24:03.823, 26.57 W
2026/02/22 02:24:04.823, 26.61 W
2026/02/22 02:24:05.823, 26.40 W
2026/02/22 02:24:06.823, 26.43 W
2026/02/22 02:24:07.823, 26.52 W
2026/02/22 02:24:08.824, 26.78 W
2026/02/22 02:24:09.824, 26.67 W
2026/02/22 02:24:10.824, 26.44 W
2026/02/22 02:24:11.824, 26.51 W
2026/02/22 02:24:12.824, 26.51 W
2026/02/22 02:24:13.824, 26.17 W
2026/02/22 02:24:14.824, 26.24 W
2026/02/22 02:24:15.824, 26.32 W
2026/02/22 02:24:16.825, 26.58 W
2026/02/22 02:24:17.825, 26.69 W
2026/02/22 02:24:18.825, 26.66 W
2026/02/22 02:24:19.825, 26.69 W
2026/02/22 02:24:20.825, 26.72 W
2026/02/22 02:24:21.825, 26.54 W
2026/02/22 02:24:22.825, 26.41 W
2026/02/22 02:24:23.825, 26.57 W
2026/02/22 02:24:24.826, 26.48 W
2026/02/22 02:24:25.826, 26.29 W
2026/02/22 02:24:26.826, 26.60 W
2026/02/22 02:24:27.826, 26.52 W
2026/02/22 02:24:28.826, 26.62 W
2026/02/22 02:24:29.826, 26.75 W
2026/02/22 02:24:30.826, 26.42 W
2026/02/22 02:24:31.826, 26.56 W
2026/02/22 02:24:32.827, 26.59 W
2026/02/22 02:24:33.827, 26.09 W
2026/02/22 02:24:34.827, 26.25 W
2026/02/22 02:24:35.827, 26.32 W
2026/02/22 02:24:36.827, 26.31 W
2026/02/22 02:24:37.827, 26.03 W
2026/02/22 02:24:38.827, 26.34 W
2026/02/22 02:24:39.827, 26.78 W
2026/02/22 02:24:40.828, 26.68 W
2026/02/22 02:24:41.828, 26.62 W
2026/02/22 02:24:42.828, 26.58 W
2026/02/22 02:24:43.828, 26.64 W
2026/02/22 02:24:44.828, 26.43 W
2026/02/22 02:24:45.828, 26.35 W
2026/02/22 02:24:46.828, 26.51 W
2026/02/22 02:24:47.828, 26.46 W
2026/02/22 02:24:48.829, 26.71 W
2026/02/22 02:24:49.829, 26.48 W
2026/02/22 02:24:50.829, 26.23 W
2026/02/22 02:24:51.829, 26.37 W
2026/02/22 02:24:52.829, 26.07 W
2026/02/22 02:24:53.829, 26.14 W
2026/02/22 02:24:54.829, 26.32 W
2026/02/22 02:24:55.829, 26.48 W
2026/02/22 02:24:56.830, 26.41 W
2026/02/22 02:24:57.830, 26.76 W
2026/02/22 02:24:58.830, 26.69 W
2026/02/22 02:24:59.830, 27.00 W
2026/02/22 02:25:00.830, 26.83 W
2026/02/22 02:25:01.830, 26.72 W
2026/02/22 02:25:02.830, 26.58 W
2026/02/22 02:25:03.830, 26.44 W
2026/02/22 02:25:04.831, 26.55 W
2026/02/22 02:25:05.831, 26.50 W
2026/02/22 02:25:06.831, 26.59 W
2026/02/22 02:25:07.831, 26.65 W
2026/02/22 02:25:08.831, 26.53 W
2026/02/22 02:25:09.831, 26.55 W
2026/02/22 02:25:10.831, 26.42 W
2026/02/22 02:25:11.832, 26.35 W
2026/02/22 02:25:12.832, 26.07 W
2026/02/22 02:25:13.832, 26.52 W
2026/02/22 02:25:14.832, 26.38 W
2026/02/22 02:25:15.832, 26.43 W
2026/02/22 02:25:16.832, 26.40 W
2026/02/22 02:25:17.832, 26.41 W
2026/02/22 02:25:18.832, 26.42 W
2026/02/22 02:25:19.833, 26.50 W
2026/02/22 02:25:20.833, 26.59 W
2026/02/22 02:25:21.833, 26.65 W
2026/02/22 02:25:22.833, 26.66 W
2026/02/22 02:25:23.833, 26.54 W
2026/02/22 02:25:24.833, 26.56 W
2026/02/22 02:25:25.833, 26.65 W
2026/02/22 02:25:26.833, 26.67 W
2026/02/22 02:25:27.834, 26.76 W
2026/02/22 02:25:28.834, 26.77 W
2026/02/22 02:25:29.834, 26.73 W
2026/02/22 02:25:30.834, 26.72 W
2026/02/22 02:25:31.834, 26.80 W
2026/02/22 02:25:32.834, 26.80 W
2026/02/22 02:25:33.834, 26.38 W
2026/02/22 02:25:34.834, 26.51 W
2026/02/22 02:25:35.835, 26.59 W
2026/02/22 02:25:36.835, 26.67 W
2026/02/22 02:25:37.835, 26.15 W
2026/02/22 02:25:38.835, 26.18 W
2026/02/22 02:25:39.835, 26.37 W
2026/02/22 02:25:40.835, 26.30 W
2026/02/22 02:25:41.835, 26.12 W
2026/02/22 02:25:42.835, 26.27 W
2026/02/22 02:25:43.836, 26.20 W
2026/02/22 02:25:44.836, 26.47 W
2026/02/22 02:25:45.836, 26.61 W
2026/02/22 02:25:46.836, 26.61 W
2026/02/22 02:25:47.836, 26.59 W
2026/02/22 02:25:48.836, 26.49 W
2026/02/22 02:25:49.836, 26.33 W
2026/02/22 02:25:50.836, 26.62 W
2026/02/22 02:25:51.837, 26.60 W
2026/02/22 02:25:52.837, 26.51 W
2026/02/22 02:25:53.837, 26.49 W
2026/02/22 02:25:54.837, 27.01 W
2026/02/22 02:25:55.837, 26.88 W
2026/02/22 02:25:56.837, 26.95 W
2026/02/22 02:25:57.837, 26.70 W
2026/02/22 02:25:58.837, 26.51 W
2026/02/22 02:25:59.838, 26.43 W
2026/02/22 02:26:00.838, 26.67 W
2026/02/22 02:26:01.838, 27.01 W
2026/02/22 02:26:02.838, 27.12 W
2026/02/22 02:26:03.838, 27.16 W
2026/02/22 02:26:04.838, 26.74 W
2026/02/22 02:26:05.838, 26.58 W
2026/02/22 02:26:06.839, 26.62 W
2026/02/22 02:26:07.839, 26.76 W
2026/02/22 02:26:08.839, 26.75 W
2026/02/22 02:26:09.839, 26.57 W
2026/02/22 02:26:10.839, 26.43 W
2026/02/22 02:26:11.839, 26.59 W
2026/02/22 02:26:12.839, 26.62 W
2026/02/22 02:26:13.840, 26.83 W
2026/02/22 02:26:14.840, 26.94 W
2026/02/22 02:26:15.840, 27.04 W
2026/02/22 02:26:16.840, 26.73 W
2026/02/22 02:26:17.840, 26.90 W
2026/02/22 02:26:18.840, 26.83 W
2026/02/22 02:26:19.840, 26.99 W
2026/02/22 02:26:20.840, 27.05 W
2026/02/22 02:26:21.841, 26.98 W
2026/02/22 02:26:22.841, 26.83 W
2026/02/22 02:26:23.841, 26.77 W
2026/02/22 02:26:24.841, 26.84 W
2026/02/22 02:26:25.841, 26.86 W
2026/02/22 02:26:26.841, 26.88 W
2026/02/22 02:26:27.841, 27.13 W
2026/02/22 02:26:28.841, 27.31 W
2026/02/22 02:26:29.842, 27.31 W
2026/02/22 02:26:30.842, 27.45 W
2026/02/22 02:26:31.842, 27.39 W
2026/02/22 02:26:32.842, 27.10 W
2026/02/22 02:26:33.842, 26.98 W
2026/02/22 02:26:34.842, 26.89 W
2026/02/22 02:26:35.842, 27.21 W
2026/02/22 02:26:36.843, 27.01 W
2026/02/22 02:26:37.843, 26.83 W
2026/02/22 02:26:38.843, 26.32 W
2026/02/22 02:26:39.843, 26.41 W
2026/02/22 02:26:40.843, 26.58 W
2026/02/22 02:26:41.843, 26.75 W
2026/02/22 02:26:42.843, 26.68 W
2026/02/22 02:26:43.843, 26.70 W
2026/02/22 02:26:44.844, 26.75 W
2026/02/22 02:26:45.844, 26.88 W
2026/02/22 02:26:46.844, 26.88 W
2026/02/22 02:26:47.844, 27.31 W
2026/02/22 02:26:48.844, 27.73 W
2026/02/22 02:26:49.844, 27.19 W
2026/02/22 02:26:50.844, 27.27 W
2026/02/22 02:26:51.844, 27.37 W
2026/02/22 02:26:52.845, 27.10 W
2026/02/22 02:26:53.845, 26.81 W
2026/02/22 02:26:54.845, 26.76 W
2026/02/22 02:26:55.845, 26.71 W
2026/02/22 02:26:56.845, 26.73 W
2026/02/22 02:26:57.845, 26.94 W
2026/02/22 02:26:58.845, 26.96 W
2026/02/22 02:26:59.846, 26.90 W
2026/02/22 02:27:00.846, 26.92 W
2026/02/22 02:27:01.846, 26.78 W
